sido,sgg,population,lat,long,sido_sgg,sido_code,sgg_code,image_src,description,tourism_link
전라남도,함평,31526,35.0659399,126.5165524,전라남도 함평,38,22,https://tong.visitkorea.or.kr/cms/resource/35/1809835_image2_1.jpg,동경 126°22′∼126°40′[.] 북위 34°48′∼35°14′에 있다. 한반도의 서남단 전라남도 서해안의 북서부에 자리잡고 있다. 동서간의 연장거리는 26㎞이고 남북간의 연장거리는 29㎞이다. 동쪽으로 나주시와 광주 광산구[.] 남쪽으로 무안군[.] 북쪽으로 영광군·장성군에 접하고 서쪽으로 함평만에 면한다.,https://www.hampyeong.go.kr/tour/
전라남도,영광,52487,35.2771719,126.5119874,전라남도 영광,38,16,https://tong.visitkorea.or.kr/cms/resource/54/189654_image2_1.jpg,동쪽은 장성군[.] 남쪽은 함평군·무안군[.] 북쪽은 전라북도 고창군과 접하고 서쪽으로 황해에 면한다.,http://tour.yeonggwang.go.kr/
전라남도,장성,43915,35.3018333,126.7848541,전라남도 장성,38,19,https://tong.visitkorea.or.kr/cms/resource/97/2040897_image2_1.jpg,전라남도 최북단에 위치하고[.] 동쪽은 담양군[.] 서쪽은 영광군[.] 남쪽은 광주·함평군과 접하며[.] 북쪽은 전북 순창군·정읍시·고창군과 접한다. 호남지방의 중추 거점도시이자[.] 한국 5대 도시인 광주광역시와 인접하고 있기 때문에 대도시권으로써 광주광역시의 영향을 크게 받고 있는 지역이다.,https://www.jangseong.go.kr/home/tour_new
전라남도,완도,49404,34.3110596,126.7550541,전라남도 완도,38,18,https://tong.visitkorea.or.kr/cms/resource/42/1784242_image2_1.jpg,동경 126°15′~127°13′[.] 북위 33°54′~36°08′에 있다. 동쪽은 바다 건너 고흥군·여천군[.] 서쪽은 해남군[.] 북쪽은 해남군·강진군·장흥군과 마주하며[.] 남쪽은 제주[.] 남해에 면한다. 한국 6대 도서 중의 하나로 해상교통의 중심지이다.,http://www.wando.go.kr/tour/
전라남도,진도,30368,34.4868712,126.2634853,전라남도 진도,38,21,https://tong.visitkorea.or.kr/cms/resource/38/1993038_image2_1.jpg,진도는 우리 나라에서 3번째로 큰 섬으로 면적은 약 360㎢ 이며[.] 수리적(數理的)으로는 동경 125°37'∼126°28'[.] 북위 34°08'∼34°35'에 위치한다. 진도군은 진도·상조도·하조도·가사도 등 45개의 유인도와 185개의 무인도 등 230개의 섬으로 이루어져 있다. 전라남도의 군 가운데 구례군·곡성군에 이어 인구가 3번째로 적은 곳으로[.] 인구는 진도읍에 집중되어 있고 조도면의 인구가 가장 적다.,https://www.jindo.go.kr/tour/main.cs
전라남도,신안,38687,34.827332,126.101074,전라남도 신안,38,12,https://tong.visitkorea.or.kr/cms/resource/67/2026067_image2_1.jpg,유인도 111개[.] 무인도 719개 등 830개 섬으로 이루어져 있다. 섬의 수가 국내 전체 섬의 약 25%를 차지한다. 섬들이 황해에 넓게 흩어져 있어 해역이 넓다. 각 섬에는 구릉성 산지가 많고 평지의 발달은 미약하나 연안의 개펄을 간척한 평지는 넓다.,http://tour.shinan.go.kr/
경상북도,포항,503634,36.01901779999999,129.3434808,경상북도 포항,35,23,https://tong.visitkorea.or.kr/cms/resource/54/1967454_image2_1.jpg,북쪽은 영덕군·청송군[.] 남쪽과 서쪽은 경주시·영천시와 접하고 동쪽은 동해에 면하고 있다.,http://phtour.pohang.go.kr/phtour
경상북도,경주,252602,35.8561719,129.2247477,경상북도 경주,35,2,https://tong.visitkorea.or.kr/cms/resource/07/2648907_image2_1.jpg,북동쪽으로 포항시[.] 서쪽으로 영천시·청도군[.] 남쪽으로 울산광역시 울주군[.] 동쪽으로 동해에 면한다. 대부분 경상분지지체에 속하고[.] 양북면 어일리·범곡리와 천북면 등의 일부 지역은 포항분지지체에 속한다. 경상분지 지역은 경상계의 퇴적암층을 뚫고 관입한 불국사관입암층으로[.] 화강암과 반암이 주로 분포한다. 포항분지는 신생대 제3기에 형성된 지층으로 화성암·수성암·역암·사암·응회암 등으로 이루어져 있다.,https://www.gyeongju.go.kr/tour/index.do
경상북도,김천,140293,36.1398393,128.1135947,경상북도 김천,35,6,https://tong.visitkorea.or.kr/cms/resource/54/644554_image2_1.jpg,경상북도 남서부지역의 사회·문화·산업·행정·교통·관광의 중심지이다. 동경 127°52′∼128°18′[.] 북위 35°49′∼36°15′에 위치해 있다. 동쪽으로 칠곡군·성주군[.] 서쪽으로 충청북도 영동군과 전라북도 무주군[.] 남쪽으로 경상남도 거창군[.] 북쪽으로 상주시·구미시와 접한다. 동쪽에는 금오산(金烏山:977m)이 솟아 있고[.] 서쪽에는 황악산(黃岳山:1[.]111m[.] 또는 黃鶴山)이 추풍령과 이어져 충청북도와 경계를 이루며[.] 남서 방향으로 소백산맥의 일맥이 험준한 산악지대를 이룬다. 특히 삼도봉(三道峰:1[.]176m)은 충청북도·전라북도·경상북도의 3도 경계점이다.,http://www.gc.go.kr/culture/
경상북도,안동,157805,36.5683543,128.729357,경상북도 안동,35,11,https://tong.visitkorea.or.kr/cms/resource/43/2654743_image2_1.jpg,동쪽은 영양군·청송군[.] 서쪽은 예천군[.] 남쪽은 의성군[.] 북쪽은 영주시·봉화군과 접한다. 경상북도에서 면적이 가장 넓을 뿐만 아니라 서울 면적의 2.5배나 된다.,http://www.tourandong.com/main.htm
경상북도,구미,414284,36.119485,128.34457340000003,경상북도 구미,35,4,https://tong.visitkorea.or.kr/cms/resource/48/2038148_image2_1.jpg,동북쪽은 군위군·의성군[.] 서쪽은 김천시[.] 동남쪽은 칠곡군[.] 북쪽은 상주시와 접한다. ,https://www.gumi.go.kr/tour/main.do
경상북도,영주,102440,36.80568579999999,128.6240551,경상북도 영주,35,14,https://tong.visitkorea.or.kr/cms/resource/22/2654222_image2_1.jpg,동경 128°25′∼128°44′[.] 북위 36°04′∼36°52′에 있다. 동쪽으로 봉화군과 남쪽으로는 안동시[.] 예천군[.] 서쪽은 충청북도 단양군[.] 북쪽으로는 강원도 영월군과 접하는 소백권과 태백권 교통의 중심지이다.,http://www.yeongju.go.kr/open_content/tour/index.do
경상북도,영천,102099,35.97329149999999,128.9385493,경상북도 영천,35,15,https://tong.visitkorea.or.kr/cms/resource/42/1614942_image2_1.jpg,동경 128°41′∼129°08′[.] 북위 35°50′∼36°11′에 있다. 동쪽은 포항시·경주시[.] 서쪽은 대구·군위군·경산시[.] 남쪽은 경산시·청도군[.] 북쪽은 군위군·청송군·포항시와 접한다. 행정구역은 1읍 10면 5동으로 이루어졌으며[.] 시청 소재지는 영천시 문외동에 있다.,https://www.yc.go.kr/tour/
경상북도,상주,96273,36.4109466,128.1590828,경상북도 상주,35,9,https://tong.visitkorea.or.kr/cms/resource/25/609425_image2_1.jpg,북쪽으로 문경시[.] 충청북도 괴산군[.] 동쪽으로 예천군·의성군·구미시[.] 서쪽으로 충청북도 보은군·옥천군[.] 남쪽으로 김천시[.] 충청북도 영동군과 접한다. 동서간 거리 48.3㎞[.] 남북간 거리 49㎞이다. ,https://www.sangju.go.kr/tour/main.tc
경상북도,문경,71409,36.586148,128.1867972,경상북도 문경,35,7,https://tong.visitkorea.or.kr/cms/resource/56/1613456_image2_1.jpg,동경 127°52′∼128°22′[.] 북위 36°30′∼36°52′에 위치하고 있다. 북쪽으로 충청북도 단양군·제천시·충주시[.] 동쪽으로 예천군[.] 남쪽으로 상주시[.] 서쪽으로 충청북도 괴산군과 접한다.,https://www.gbmg.go.kr/tour/
경상북도,경산,266747,35.8250555,128.7415441,경상북도 경산,35,1,https://tong.visitkorea.or.kr/cms/resource/34/655734_image2_1.jpg,북동쪽은 영천시[.] 남동쪽은 청도군[.] 서쪽은 대구광역시에 접한다. 시청은 경산시 남매로 159번지에 있다. 대구분지의 남동부에 자리잡고 있으며[.] 북부에는 팔공산 연장부가[.] 남부에는 1[.]000m 전후의 성현산지가 가로막고 있다. 남천이 흐르는 남천분지와 관란천이 흐르는 관란천분지[.] 그리고 중앙부의 낮은 구릉지가 발달한 금호강 유역 퇴적평야는 경상북도 제1의 평야이다.,http://www.gbgs.go.kr/open_content/tour/index.do
경상북도,군위,22924,36.2428355,128.5727702,경상북도 군위,35,5,https://tong.visitkorea.or.kr/cms/resource/04/1613404_image2_1.jpg,북쪽으로 의성군[.] 동쪽으로 영천시[.] 서쪽으로 구미시[.] 남쪽으로 대구광역시·칠곡군에 접한다. 남북이 짧고 동서가 길어 삼각형의 형태를 이루며[.] 삼각형 밑변에 해당하는 쪽이 북쪽에 면하며 꼭짓점이 남쪽을 향한다. 1읍 7면으로 이루어져 있으며[.] 군청소재지는 군위군 군위읍 동부리 229번지이다.,http://www.gunwi.go.kr/tour/
경상북도,의성,51099,36.3526576,128.6970053,경상북도 의성,35,19,https://tong.visitkorea.or.kr/cms/resource/22/721322_image2_1.jpg,동경 128°05′~ 128°54′[.] 북위 36°11′~ 36°32′에 위치하고 있다. 동쪽은 안동시·청송군[.] 서쪽은 상주시[.] 남쪽은 군위군·구미시[.] 북쪽은 안동시·예천군과 접하고 있다. 경상북도 중앙에 위치하여 도내 시군과의 직선거리가 울진군을 제외하면 모두가 80km 이내의 거리이며 육로상의 거리도 도로망의 발달로 점차 단축되고 있다.,http://tour.usc.go.kr/
경상북도,청송,24784,36.4359045,129.05710770000002,경상북도 청송,35,21,https://tong.visitkorea.or.kr/cms/resource/84/2616884_image2_1.jpg,동쪽은 영덕군·포항시[.] 서쪽은 안동시·의성군·군위군[.] 남쪽은 포항시·영천시[.] 북쪽은 영양군에 접한다. 1읍 7면으로 이루어져 있으며[.] 군청 소재지는 청송군 청송읍 월막리 330번지이다. 군을 상징하는 꽃은 사과꽃이고[.] 나무는 소나무[.] 새는 꿩[.] 동물은 수달이다.,https://www.cs.go.kr/tour.web
경상북도,영양,16411,36.6666558,129.1124007,경상북도 영양,35,13,https://tong.visitkorea.or.kr/cms/resource/37/2704937_image2_1.jpg,북쪽은 봉화군·울진군[.] 동쪽은 영덕군·울진군[.] 서쪽은 봉화군·안동시[.] 남쪽은 청송군과 접한다. 지질은 경상계(慶尙系) 퇴적암으로 신라통(新羅統)에 속하여 혈암·사암·역암 등으로 구성되어 있다. 경상북도 내에서 가장 높은 지형을 이루는 영양군은 북쪽의 일월산(日月山:1[.]219m) 및 통고산(通高山:1[.]066m)[.] 동쪽의 백암산(白岩山:1[.]004m) 등 1[.]000m가 넘는 태백산맥의 지맥이 군의 3면을 둘러싸고 있다.,http://tour.yyg.go.kr/
경상북도,영덕,35779,36.4150799,129.36596809999998,경상북도 영덕,35,12,https://tong.visitkorea.or.kr/cms/resource/13/2026513_image2_1.jpg,북쪽은 울진군[.] 서쪽은 영양군·청송군[.] 남쪽은 포항시와 접경하고 동쪽은 동해에 면한다.군의 전지역이 태백산맥의 동사면을 차지하여 서쪽이 높고 동쪽으로 점차 낮아지는 지형을 이룬다. 서쪽의 군경계는 태백산맥의 분수령이며 칠보산(七寶山)·등운산(騰雲山)·독경산(讀經山)·형제봉·명동산(明童山:812m)·삿갓봉·마고산·바데산 등 높은 산이 연봉을 이룬다.,http://tour.yd.go.kr/
경상북도,청도,41847,35.6472706,128.7339107,경상북도 청도,35,20,https://tong.visitkorea.or.kr/cms/resource/66/582766_image2_1.jpg,동쪽은 경주시[.] 서쪽은 대구광역시[.] 남쪽은 경상남도 창녕군·밀양시와 울산광역시[.] 북쪽은 경산시· 대구광역시와 접한다. 2읍 7면으로 이루어져 있으며[.] 군을 상징하는 꽃은 철쭉이고[.] 나무는 감나무[.] 새는 까치이다.,http://www.cheongdo.go.kr/open.content/tour
경상북도,고령,30927,35.7261415,128.262953,경상북도 고령,35,3,https://tong.visitkorea.or.kr/cms/resource/14/2629214_image2_1.bmp,동쪽은 대구광역시·경상남도 창녕군[.] 남쪽과 서쪽은 경상남도 합천군[.] 북쪽은 경상북도 성주군과 각각 접한다.군의 동쪽 경계를 흐르는 낙동강으로부터 대가야읍까지는 북동∼남서로 경상계(慶尙系) 낙동통(洛東統)이 띠 모양으로 발달하여 화강암과 화강편마암이 부정합으로 덮여 있으며[.] 소백산맥의 일맥인 가야산지(伽倻山地)가 북서~남동으로 뻗어 문수산(文壽山) 및 대가야읍과 쌍림면(雙林面)[.] 합천군 야로면(冶爐面)의 경계가 되는 미숭산(美崇山:757m) 등 구릉성 산지를 이루고[.] 다시 동쪽으로 뻗어 구순산·현주산을 이루며[.] 수도산 일맥이 남쪽으로 내려와 동쪽으로 뻗어 비봉산이 되고[.] 다시 남으로 뻗어 성산면(星山面)과 대가야읍의 경계를 이루는 금산(錦山:790m)을 이룬다.,http://tour.goryeong.go.kr
경상북도,성주,42964,35.9190079,128.28297379999998,경상북도 성주,35,10,https://tong.visitkorea.or.kr/cms/resource/77/1403277_image2_1.jpg,동쪽은 낙동강을 건너서 대구광역시 달성군과 경상북도 칠곡군[.] 북서쪽은 김천시[.] 남쪽은 고령군[.] 남서쪽은 가야산(伽倻山)[.] 경상남도 합천군과 접한다.소백산맥의 줄기인 가야산이 남서쪽을 달리고 있어 깊은 골짜기를 이루고 있고[.] 가천(伽川) 연안 일대는 관개가 잘 되어 있다. 이천(伊川)은 군의 중앙부를 꿰뚫고 낙동강에 흘러들어가며[.] 연안지역은 비옥하여 농산물이 잘 자란다. 북서쪽 산악지대에도 경작지가 많다.,http://www.sj.go.kr/tour/
경상북도,칠곡,114016,35.9953059,128.4015434,경상북도 칠곡,35,22,https://tong.visitkorea.or.kr/cms/resource/20/1055520_image2_1.jpg,동쪽은 군위군과 대구광역시[.] 서쪽은 성주군·김천시[.] 남쪽은 대구광역시[.] 북쪽은 구미시와 접한다. 총면적이 451㎢로 경상북도 면적의 2％를 차지하며[.] 행정구역은 3개 읍 5개 면으로 이루어져 있다. 군의 동부는 가산(架山:902m)·황학산(黃鶴山:782m)·소학산(巢鶴山:622m)·유학산(遊鶴山:839m)으로 이어지는 팔공산맥(八公山脈)의 서쪽 끝에 해당하며[.] 중생대(中生代) 낙동통(洛東統)의 퇴적암이 대부분을 이룬다. 금오산(金烏山:977m)·영암산(鈴岩山:782m)·서진산(棲鎭山:742m)이 솟아 있는 서부는 고생대(古生代)의 편마암이 분포하며[.] 남북방향으로 관류하는 낙동강(洛東江)의 양안(兩岸)에는 북삼읍(北三邑)·석적읍(石積邑)·약목면(若木面)·왜관읍을 중심으로 비교적 넓은 충적평야가 형성되어 있다.,https://www.chilgok.go.kr/tour/main.do
경상북도,예천,55784,36.6577004,128.4528808,경상북도 예천,35,16,https://tong.visitkorea.or.kr/cms/resource/89/2034889_image2_1.jpg,동경 128°15′~128°37′[.] 북위 36°27′~36°51′에 있다. 동쪽은 안동시·영주시[.] 남쪽은 의성군·상주시[.] 서쪽은 문경시와 접하고 북쪽은 충청북도 단양군과 경계를 이룬다. 행정구역은 1읍 11면으로 이루어졌으며[.] 군청 소재지는 경상북도 예천군 예천읍 대심리에 있다. 동북쪽에는 소백산맥의 산악지대로 형성되어 있고 서남쪽에는 낙동강과 내성천변에 일부 평야를 이루고 있다.,http://tour.ycg.kr/open.content/ko/
경상북도,봉화,31084,36.8930933,128.7323752,경상북도 봉화,35,8,https://tong.visitkorea.or.kr/cms/resource/93/1737993_image2_1.jpg,동쪽으로 울진군·영양군[.] 서쪽으로 영주시[.] 남쪽으로 안동시[.] 북쪽으로 강원도 영월군·태백시·삼척시와 접한다. 동서간 연장거리 43㎞[.] 남북간 연장거리 40㎞이다. 1읍 9면으로 이루어져 있으며[.] 군청 소재지는 봉화군 봉화읍 내성리 537번지이다.,http://www.bonghwa.go.kr/open.content/tour/
경상북도,울진,48206,36.9930661,129.4004195,경상북도 울진,35,18,https://tong.visitkorea.or.kr/cms/resource/22/2395322_image2_1.jpg,동경 129°4'~129°29'[.] 북위 36°38'~37°8'의 경상북도 최동북단에 있다. 북쪽은 갈령산을 경계로 강원도 삼척시 원덕읍과 접하고[.] 서쪽은 봉화군 낙동강 조항천을 경계로 소천면과 접하며[.] 남서쪽은 일월산맥과 고초령 백암산을 경계로 영양군 수비면·일월면과 접한다. 남쪽은 등운산을 경계로 영덕군 병곡면과 접하며[.] 동쪽은 동해와 맞닿는다. 행정구역은 2읍 8면으로 이루어져 있다.,http://www.uljin.go.kr/tour/index.uljin
경상북도,울릉,8990,37.4844171,130.90580020000002,경상북도 울릉,35,17,https://tong.visitkorea.or.kr/cms/resource/74/2547574_image2_1.jpg,동경 130˚48′~131°52′[.] 북위 37˚14′~37°33′에 있다. 동해상에 격리된 울릉도와 그 부속도인 관음도·죽도·독도 및 삼선암·공암·죽암·청도·북저암·촉대암 등의 바위섬으로 이루어졌다. 주도인 울릉도는 울릉군 총면적의 98%를 차지한다. 포항에서 북동쪽으로 직선거리 210km[.] 죽변항에서 140km 떨어져 있다. 육지(강원도 삼척시 원덕읍 임원리)와 최단거리는 137㎞이다.,http://www.ulleung.go.kr/tour/
경상남도,창원,1034527,35.2279868,128.68181429999998,경상남도 창원,36,16,https://tong.visitkorea.or.kr/cms/resource/16/2043316_image2_1.jpg,기존의 창원시와 마산시·진해시가 통합하여 면적은 743.77㎢에 이른다. 동쪽으로는 김해시·부산광역시[.] 북쪽으로는 밀양시·창녕군·함안군[.] 서쪽으로는 진주시·고성군[.] 남쪽으로는 마산만·진해만과 접하고 거제시를 마주보고 있다. 동쪽에서 서쪽으로 늘어서 있는 무학산·천주산·불모산 등은 지리산 영신봉에서 낙동강 남쪽을 가로질러 김해시 분성산으로 이어지는 낙남정맥(洛南正脈)의 일부를 이룬다.,http://culture.changwon.go.kr/index.changwon?contentId=9
경상남도,진주,347204,35.179981700000006,128.1076213,경상남도 진주,36,13,https://tong.visitkorea.or.kr/cms/resource/56/1611556_image2_1.jpg,수리적(數理的)으로 동경 127°53′∼128°22′북위 35°03′∼35°26′에 있다. 동쪽은 함안군·창원시[.] 서쪽은 하동군[.] 남쪽은 사천시·고성군[.] 북쪽은 산청군·의령군에 접한다.,https://www.jinju.go.kr/tour.web
경상남도,통영,126413,34.8544227,128.43318200000002,경상남도 통영,36,17,https://tong.visitkorea.or.kr/cms/resource/30/2363530_image2_1.jpg,동경 128°07′∼128°44′[.] 북위 34°30′∼34°58′에 있다. 행정구역은 1개 읍[.] 6개 면[.] 11개 동으로 이루어져 있다. 해안선의 총길이는 617km로서 유인도 41개[.] 무인도 109개의 총 150개의 부속도서가 있다.,https://www.utour.go.kr/utour.web
경상남도,사천,110414,35.00377879999999,128.064185,경상남도 사천,36,8,https://tong.visitkorea.or.kr/cms/resource/10/1611410_image2_1.jpg,동경 127°54′∼128°11′[.] 북위 34°56′∼35°09′에 위치하고 있다. 동쪽으로 고성군[.] 서쪽으로 하동군[.] 남쪽으로 남해군[.] 북쪽으로 진주시에 접한다. ,http://www.toursacheon.net/homepage/Kor/index.jsp
경상남도,김해,539841,35.2285451,128.8893517,경상남도 김해,36,4,https://tong.visitkorea.or.kr/cms/resource/10/1921410_image2_1.jpg,동경 128°49′~ 128°56′[.] 북위 35°10′~ 35°17′에 위치하고 있다. 북쪽은 낙동강을 경계로 밀양시·양산시과 접하고[.] 동쪽은 낙동강 건너 양산시·부산광역시 강서구[.] 남쪽은 창원시 진해구[.] 서쪽은 창원시 의창구·성산구에 접하고 있다.,http://tour.gimhae.go.kr/main/
경상남도,밀양,104070,35.5037598,128.7464415,경상남도 밀양,36,7,https://tong.visitkorea.or.kr/cms/resource/96/2666896_image2_1.jpg,동경 128°34′∼129°01′[.] 북위 35°21′∼35°38′에 위치하고 있다. 북쪽으로 경상북도 청도군[.] 동쪽으로 양산시·울산광역시 울주군[.] 남쪽으로 김해시·창원시[.] 서쪽으로 창녕군에 접한다. 일찍이 문화가 발달하여 많은 학자들을 배출했으며 부산과 대구의 중간에 위치한 교통의 요충지로서 다른 지역과의 교역이 활발하여 근대화 과정이 빠르게 이루어졌다.,https://www.miryang.go.kr/tur/index.do
경상남도,거제,243200,34.8806427,128.6210824,경상남도 거제,36,1,https://tong.visitkorea.or.kr/cms/resource/93/2612893_image2_1.jpg,동경 128°27′∼128°46′[.] 북위 34°40′∼35°03′에 위치한다. 바다를 사이에 두고 북쪽으로 창원시·고성군[.] 서쪽으로 통영시를 마주하고[.] 남·동쪽으로 남해에 면한다.,http://tour.geoje.go.kr/index.geoje
경상남도,양산,353686,35.33500720000001,129.0371689,경상남도 양산,36,10,https://tong.visitkorea.or.kr/cms/resource/01/1228701_image2_1.jpg,북동쪽은 울산광역시[.] 남동쪽은 부산광역시 기장군과 금정구[.] 남서쪽은 김해시[.] 북서쪽은 밀양시에 접한다. 시청 소재지는 양산시 남부동이다.,http://www.yangsan.go.kr/tour/main.do
경상남도,의령,26526,35.3221896,128.261658,경상남도 의령,36,12,https://tong.visitkorea.or.kr/cms/resource/72/2689572_image2_1.jpg,동경 128°07′~ 128°26′~ 북위 35°15′~ 35°31′에 위치하고 있다. 지형은 동서가 길고 남북이 짧은 타원형으로 군의 연장거리는 동서간 32㎞이고 남북간 27㎞에 달한다. ,http://www.uiryeong.go.kr/tour/index.uiryeong
경상남도,함안,63157,35.2725591,128.4064797,경상남도 함안,36,19,https://tong.visitkorea.or.kr/cms/resource/04/724504_image2_1.jpg,북쪽으로 낙동강(洛東江)·남강(南江)을 끼고 창녕군·의령군과 접하고[.] 동쪽으로 창원시[.] 남쪽으로 진주시[.] 서쪽으로 의령군에 접한다.,https://www.haman.go.kr/tour.web
경상남도,창녕,60754,35.5445563,128.4922143,경상남도 창녕,36,15,https://tong.visitkorea.or.kr/cms/resource/97/1803897_image2_1.jpg,동쪽은 밀양시와 경상북도 청도군[.] 서쪽은 합천군·의령군[.] 남쪽은 함안군·창원시[.] 북쪽은 대구광역시와 경상북도 고령군에 접한다. 2읍 12면으로 이루어져 있으며[.] 군청 소재지는 창녕군 창녕읍 교리 1번지이다. 군을 상징하는 꽃은 가시연꽃이고[.] 나무는 은행나무[.] 새는 따오기이다.,http://www.cng.go.kr/tour.web
경상남도,고성,50933,34.973149,128.3222456,경상남도 고성,36,3,https://tong.visitkorea.or.kr/cms/resource/91/1611191_image2_1.jpg,북동쪽으로 마산시[.] 서쪽으로 사천시[.] 남쪽으로 통영시[.] 북쪽으로 진주시에 접하며[.] 남동쪽과 남서쪽은 한려수도에[.] 북동부는 진해만의 지만인 배둔만에 면한다. 고성반도 기부의 해안 지역과 유인도 2개[.] 무인도 21개의 부속도서로 이루어져 있다.,https://visit.goseong.go.kr/index.goseong
경상남도,남해,42650,34.8376721,127.8924234,경상남도 남해,36,5,https://tong.visitkorea.or.kr/cms/resource/12/1991512_image2_1.jpg,동쪽은 통영시[.] 서쪽은 한려수도를 사이에 두고 전라남도 광양시·여수시[.] 북쪽은 사천시·하동군과 접하고[.] 남쪽은 남해에 면한다. 1읍 9면으로 구성되어 있다.,http://tour.namhae.go.kr/main.web
경상남도,하동,44065,35.0672108,127.7512687,경상남도 하동,36,18,https://tong.visitkorea.or.kr/cms/resource/78/177178_image2_1.jpg,동쪽으로 진주시와 사천시[.] 북쪽으로 산청군·함양군과 전라북도 남원시와 접하고[.] 남쪽으로 남해를 사이에 두고 남해군과 마주하며[.] 서쪽으로는 섬진강(蟾津江)과 통꼭봉(905m)·불무장등(不無長嶝:1446m) 등의 연봉을 경계로 전라남도 구례군·광양시와 각각 접한다. 행정구역은 1개 읍과 12개 면으로 이루어져 있다.,https://www.hadong.go.kr/tour.web
경상남도,산청,34587,35.4155885,127.8734981,경상남도 산청,36,9,https://tong.visitkorea.or.kr/cms/resource/00/2658500_image2_1.jpg,동쪽은 합천군과 의령군[.] 서쪽은 함양군[.] 남쪽은 진주시와 하동군[.] 북쪽은 거창군과 접하고 있다. 동경 127°41′∼128°07′[.] 북위 35°13′∼35°34′에 위치한다. 면적은 794.83㎢이고[.] 인구는 3만 6071명(2015년 현재)이다. 행정구역으로는 1개 읍[.] 10개 면[.] 285개 행정리(119개 법정리)가 있다. 군청은 경상남도 산청군 산청읍 옥산리에 있다.,http://www.sancheong.go.kr/tour/index.do
경상남도,함양,38793,35.5204614,127.7251763,경상남도 함양,36,20,https://tong.visitkorea.or.kr/cms/resource/86/1612686_image2_1.jpg,남동쪽으로 산청군[.] 북동쪽으로 거창군[.] 북서쪽으로 전라북도 장수군[.] 남쪽으로 하동군[.] 남서쪽으로 전라북도 남원시와 접한다.,https://www.hygn.go.kr/tour.web
경상남도,거창,61555,35.6867229,127.9095155,경상남도 거창,36,2,https://tong.visitkorea.or.kr/cms/resource/76/2720276_image2_1.JPG,동쪽으로 합천군[.] 북쪽으로 경상북도 김천시와 전라북도 무주군[.] 남쪽으로 산청군[.] 서쪽으로 함양군과 접한다.,http://www.geochang.go.kr/tour/Index.do
경상남도,합천,43465,35.56657579999999,128.16579950000002,경상남도 합천,36,21,https://tong.visitkorea.or.kr/cms/resource/48/2690648_image2_1.jpg,동경 128°22′[.] 북위 35°48′에 있다. 경상남도 서북부의 산간내륙 지대로서 동쪽으로 낙동강을 경계로 창녕군[.] 남동쪽으로 의령군[.] 북쪽으로 경상북도 성주군·고령군[.] 남서쪽으로 산청군[.] 서쪽으로 거창군에 접한다.,https://www.hc.go.kr/tour.web
경상남도,마산,368899,35.213516,128.581433,경상남도 마산,36,6,https://search.pstatic.net/common/?src=http%3A%2F%2Fimgnews.naver.net%2Fimage%2F002%2F2020%2F08%2F07%2F0002145397_003_20200807172135928.jpg&type=sc960_832,"창원시 서부 지역을 가리키는 지명이자 과거 경상남도 중부에 있던 도시. 역사적으로 창원부의 영역이었으며 1899년 개항장으로 지정되었다. 1910년 경술국치 때 창원부가 마산부로 개칭되고, 1914년 마산부의 영역을 개항장(마산합포구 일대 구시가지) 일대로 축소시키고 잔여지역을 창원군으로 분리시켰다. 그 후 2010년 7월 전까지 창원과 별개의 도시로 성장하였다. 2011년 조사 인구는 약 41만 명. 1990년에 50만[10]으로 합포구, 회원구로 갈라지면서 정점을 찍었지만 이후 95년 도농통합직전 35만으로 대폭 줄어들었던 적이 있었다. 그러나 1998년경 내서 택지지구 개발으로 다시 40만을 넘어섰지만, 감소세는 계속되고 있는 상태다. 2010년 통계에서는 인구 수 감소 속도가 가장 빠른 도시로 지목되기도 했다. 내서를 제외하고 마산 시내만을 보면 1990년 49만 명에 달하던 인구가 2018년에는 약 40만 명으로 감소했다.",https://www.changwon.go.kr/gu/contents.do?mId=0301010000
경상남도,진해,193430,35.1330251,128.7100381,경상남도 진해,36,14,https://w.namu.la/s/759c45c1fcb0541abaa3207b994c95835cb5f290fb2062929e5feef2b904b61e16a87e81fac4f8d4df05e60e139bdafbfdeb8a258aa7622b95e6549152cb43314b15b451198c3248a2d109bda87e3843a85b38f73a27ee3ff720c5222b53ea8c7df4eb9ce54112769cf2e39e7c267863,2010년 7월 1일 마산시·창원시·진해시가 통합하여 창원시가 출범하면서 신설된 구이다. 동쪽은 부산광역시 강서구와[.] 북쪽은 성산구·김해시와 접하고[.] 서쪽은 마산만을 사이에 두고 마산합포구와[.] 남쪽은 진해만을 사이에 두고 거제시와 마주한다.,https://www.changwon.go.kr/gu/contents.do?mId=0501010000
